全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,アクセス方法,駐車場情報,電話番号,内線番号,FAX番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,認可等年月日,収容定員,受入年齢,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,一時預かりの有無,子供預かり料金種別,子供預かり料金,子供預かり料金備考,子供預かり開所時間,子供預かり閉所時間,病児保育の有無,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
112038,k130000113,埼玉県川口市,川口くれよん保育園,カワグチクレヨンホイクエン,,認可私立保育所,112038,,埼玉県川口市長蔵2-6-10,埼玉県,川口市長蔵2-6-10,,,,35.86118219,139.759178,,,,,(048)242-3435,,(048)242-3595,,,,,,株式会社　NLN福祉サービス,2019/4/1,60,0歳から5歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000114,埼玉県川口市,東川口あら川保育園,ヒガシカワグチアラカワホイクエン,,認可私立保育所,112038,,埼玉県川口市戸塚1-6-18,埼玉県,川口市戸塚1-6-18,,,,35.87054823,139.742625,,,,,(048)446-7531,,(048)446-7541,,,,,,社会福祉法人　城西福祉会,2019/4/1,77,0歳から5歳,月火水木金土,7:00,19:30,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000115,埼玉県川口市,プリスクレール・ディゾ・アンジェ戸塚安行,プリスクレールディゾアンジェトツカアンギョウ,,認可私立保育所,112038,,埼玉県川口市長蔵1-25-3,埼玉県,川口市長蔵1-25-3,,,,35.85856313,139.7570827,,,,,(048)229-2835,,(048)229-2836,,,,,,有限会社　パレット,2019/4/1,90,0歳から5歳,月火水木金土,7:00,20:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000116,埼玉県川口市,そよ風保育園　戸塚園,ソヨカゼホイクエントツカエン,,認可私立保育所,112038,,埼玉県川口市戸塚3-32-22,埼玉県,川口市戸塚3-32-22,,,,35.87123068,139.749978,,,,,(048)229-8844,,(048)229-8844,,,,,,株式会社　T&C,2019/4/1,60,0歳から5歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000117,埼玉県川口市,ユアーズ・マミー保育室,ユアーズマミーホイクシツ,,認可私立保育所,112038,,埼玉県川口市本町4-7-3,埼玉県,川口市本町4-7-3,,,2F,35.80068845,139.7195739,,,,,(048)299-9827,,(048)299-9827,,,,,,株式会社　サン建築設計事務所,2015/4/1,19,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から19：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000118,埼玉県川口市,東川口保育園えくぼ,ヒガシカワグチホイクエンエクボ,,認可私立保育所,112038,,埼玉県川口市北原台1-7-22　,埼玉県,川口市北原台1-7-22　,,,ｵｰｸｶﾞｰﾃﾞﾝ参番館A棟1F,35.87018959,139.7409211,,,,,(048)299-8388,,(048)299-8388,,,,,,田邉　万己,2015/4/1,12,0歳から2歳,月火水木金土,7:30,18:30,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000119,埼玉県川口市,第１ひまわり園,ダイイチヒマワリエン,,認可私立保育所,112038,,埼玉県川口市西立野534-4　,埼玉県,川口市西立野534-4　,,,ｻｶﾞﾐﾚｼﾞﾃﾞﾝｽ1F,35.85835648,139.7501036,,,,,(048)294-1559,,(048)294-1559,,,,,,株式会社　ひまわり,2015/4/1,12,0歳から2歳,月火水木金土,7:30,18:30,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000120,埼玉県川口市,さくらそう保育園東領家,サクラソウホイクエンヒガシリョウケ,,認可私立保育所,112038,,埼玉県川口市東領家3-16-2　　,埼玉県,川口市東領家3-16-2　　,,,ｳﾞｪﾙﾃﾞｶｰｻﾞ102,35.7943281,139.7535452,,,,,(048)222-5150,,(048)222-5150,,,,,,株式会社　プリムラ,2015/4/1,12,0歳から2歳,月火水木金土,8:00,19:00,土曜日の開所時間は08：00から19：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000121,埼玉県川口市,可愛い子保育園,カワイイコホイクエン,,認可私立保育所,112038,,埼玉県川口市江戸袋1-13-31,埼玉県,川口市江戸袋1-13-31,,,,35.81795053,139.7570378,,,,,(048)281-0836,,(048)281-0836,,,,,,株式会社　可愛い子,2015/4/1,19,0歳から2歳,月火水木金土,7:00,18:30,土曜日の開所時間は07：00から16：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000122,埼玉県川口市,さくら保育園　川口東口園,サクラホイクエン　カワグチヒガシグチエン,,認可私立保育所,112038,,埼玉県川口市栄町3-12-11　,埼玉県,川口市栄町3-12-11　,,,ｺｽﾓ川口栄町204,35.80485099,139.7205163,,,,,(048)255-7531,,(048)255-7531,,,,,,株式会社　東立,2015/4/1,19,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000123,埼玉県川口市,コマームナーサリー川口,コマームナーサリーカワグチ,,認可私立保育所,112038,,埼玉県川口市栄町1-12-21　,埼玉県,川口市栄町1-12-21　,,,ｼﾃｨﾃﾞｭｵﾀﾜｰ211,35.80221252,139.7275796,,,,,(048)240-5006,,(048)240-5005,,,,,,株式会社　コマーム,2015/4/1,15,0歳から2歳,月火水木金土,7:00,20:00,土曜日の開所時間は08：00から19：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000124,埼玉県川口市,わかば保育園,ワカバホイクエン,,認可私立保育所,112038,,埼玉県川口市西川口6-17-6,埼玉県,川口市西川口6-17-6,,,,35.80732828,139.7001922,,,,,(048)252-0625,,(048)252-0625,,,,,,株式会社　若葉,2020/4/1,19,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は08：00から19：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000125,埼玉県川口市,よつば保育園,ヨツバホイクエン,,認可私立保育所,112038,,埼玉県川口市北園町15-9,埼玉県,川口市北園町15-9,,,ｻﾝﾊﾟﾃｨｵ201,35.85651762,139.7037599,,,,,(048)458-0130,,(048)458-0124,,,,,,株式会社　アヴェニエール,2015/4/1,19,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000126,埼玉県川口市,うさぎ野原の保育園,ウサギノハラノホイクエン,,認可私立保育所,112038,,埼玉県川口市東川口6-8-18,埼玉県,川口市東川口6-8-18,,,,35.87733019,139.753957,,,,,(048)296-2609,,(048)290-4175,,,,,,有限会社　D&B,2015/4/1,19,0歳から2歳,月火水木金土,7:00,18:00,土曜日の開所時間は07：30から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000127,埼玉県川口市,東川口駅前そよ風保育園,ヒガシカワグチエキマエソヨカゼホイクエン,,認可私立保育所,112038,,埼玉県川口市東川口2-6-18　,埼玉県,川口市東川口2-6-18　,,,ｺﾓﾄﾞ･ｳﾞｨｱｰﾚ弐番館103号,35.87647091,139.7473977,,,,,(048)235-3265,,(048)235-3265,,,,,,株式会社　T&C,2015/4/1,19,0歳から2歳,月火水木金土,7:30,18:30,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000128,埼玉県川口市,第２ひまわり園,ダイニヒマワリエン,,認可私立保育所,112038,,埼玉県川口市戸塚南1-1-25,埼玉県,川口市戸塚南1-1-25,,,,35.86081211,139.753767,,,,,(048)296-0909,,(048)296-0909,,,,,,株式会社　ひまわり,2015/4/1,19,0歳から2歳,月火水木金土,7:30,18:30,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000129,埼玉県川口市,安行東おうち保育園neo,アンギョウヒガシオウチホイクエンネオ,,認可私立保育所,112038,,埼玉県川口市安行藤八182-5,埼玉県,川口市安行藤八182-5,,,,35.8572167,139.763856,,,,,(048)299-4354,,(048)299-4354,,,,,,特定非営利活動法人すこやか,2015/4/1,10,1歳から2歳,月火水木金土,7:00,18:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000130,埼玉県川口市,ｋｉｄ’ｓ　Ｐａｔｉｏ　はとがや園,キッズ　パティオ　ハトガヤエン,,認可私立保育所,112038,,埼玉県川口市坂下町3-5-15　,埼玉県,川口市坂下町3-5-15　,,,鳩ヶ谷ｴｺｰﾊｲﾂ102、103,35.82831024,139.7397334,,,,,(048)282-8815,,(048)282-8815,,,,,,株式会社　かえで,2015/4/1,19,0歳から2歳,月火水木金土,7:30,19:30,土曜日の開所時間は07：30から19：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000131,埼玉県川口市,まーぶる保育園リプレ川口園,マーブルホイクエンリプレカワグチエン,,認可私立保育所,112038,,埼玉県川口市川口3-2-1　,埼玉県,川口市川口3-2-1　,,,リプレ川口一番街1号棟201,35.80179796,139.715495,,,,,(048)229-8127,,(048)229-8278,,,,,,株式会社　ウィズユーコーポレーション,2016/4/1,16,1歳から2歳,月火水木金土,7:30,19:30,土曜日の開所時間は07：30から19：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000132,埼玉県川口市,ゆたか保育園,ユタカホイクエン,,認可私立保育所,112038,,埼玉県川口市芝中田2-32-4,埼玉県,川口市芝中田2-32-4,,,,35.82934256,139.7044356,,,,,(048)268-5030,,(048)268-5030,,,,,,株式会社anju,2016/4/1,19,0歳から2歳,月火水木金土,7:15,18:15,土曜日の開所時間は07：15から18：15休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000133,埼玉県川口市,さくらそう保育園朝日,サクラソウホイクエンアサヒ,,認可私立保育所,112038,,埼玉県川口市朝日6-18-6,埼玉県,川口市朝日6-18-6,,,1Ｆ,35.80643595,139.7467045,,,,,(048)222-3721,,(048)222-3721,,,,,,株式会社　プリムラ,2016/4/1,15,0歳から2歳,月火水木金土,8:00,19:00,土曜日の開所時間は08：00から19：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000134,埼玉県川口市,ともいき保育園,トモイキホイクエン,,認可私立保育所,112038,,埼玉県川口市芝1-25-3,埼玉県,川口市芝1-25-3,,,,35.83183885,139.7039908,,,,,(048)267-4990,,(048)267-4990,,,,,,一般社団法人　ともいき保育会,2017/4/1,17,0歳から2歳,月火水木金土,7:30,18:30,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000135,埼玉県川口市,西川口アイ保育園,ニシカワグチアイホイクエン,,認可私立保育所,112038,,埼玉県川口市並木3-31-7,埼玉県,川口市並木3-31-7,,,,35.81898448,139.7055261,,,,,(048)255-1310,,(048)256-1181,,,,,,佐藤　一美,2017/4/1,19,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000136,埼玉県川口市,保育所まぁむ川口西口園,ホイクショマァムカワグチニシグチエン,,認可私立保育所,112038,,埼玉県川口市飯塚1-11-8,埼玉県,川口市飯塚1-11-8,,,,35.79773928,139.7150754,,,,,(048)251-5808,,(048)287-3860,,,,,,株式会社　ＷＩＴＨ,2017/4/1,19,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から19：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000137,埼玉県川口市,ふるーる保育園川口前川,フルールホイクエンカワグチマエカワ,,認可私立保育所,112038,,埼玉県川口市前川4-42-1　,埼玉県,川口市前川4-42-1　,,,藤栄ビル１階,35.83777675,139.7090109,,,,,(048)485-8660,,(048)485-8661,,,,,,株式会社　アヴェニエール,2017/4/1,19,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から19：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000138,埼玉県川口市,ふるーる保育園川口並木,フルールホイクエンカワグチナミキ,,認可私立保育所,112038,,埼玉県川口市並木2-13-1　,埼玉県,川口市並木2-13-1　,,,ウィンビル西川口1階,35.81689022,139.7074979,,,,,(048)271-6688,,(048)271-6689,,,,,,株式会社　アヴェニエール,2018/4/1,19,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から19：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000139,埼玉県川口市,ふるーる保育園　川口芝,フルールホイクエン　カワグチシバ,,認可私立保育所,112038,,埼玉県川口市芝2-16-13　,埼玉県,川口市芝2-16-13　,,,栄ビル1階,35.83263723,139.6987398,,,,,(048)263-1800,,(048)263-1801,,,,,,株式会社　アヴェニエール,2018/4/1,19,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から19：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000140,埼玉県川口市,かたつむり保育園　芝新町,カタツムリホイクエン　シバシンマチ,,認可私立保育所,112038,,埼玉県川口市芝新町11-27　,埼玉県,川口市芝新町11-27　,,,Ark WARABI 1階,35.82856112,139.6940893,,,,,(048)424-4036,,(048)424-4037,,,,,,株式会社　プラクシスキッズ,2018/4/1,17,0歳から2歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000141,埼玉県川口市,あいう園乳児保育室,アイウエンニュウジホイクシツ,,認可私立保育所,112038,,埼玉県川口市中青木1-2-33,埼玉県,川口市中青木1-2-33,,,,35.80756258,139.7205473,,,,,(048)251-3557,,(048)251-3620,,,,,,社会福祉法人　理趣会,2018/4/1,19,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000142,埼玉県川口市,保育所ちびっこランド南鳩ヶ谷駅園,ホイクショチビッコランドミナミハトガヤエキエン,,認可私立保育所,112038,,埼玉県川口市南鳩ヶ谷5-1-7,埼玉県,川口市南鳩ヶ谷5-1-7,,,,35.81700337,139.7360303,,,,,(048)229-2510,,(048)229-2519,,,,,,カンチャン有限会社,2018/4/1,19,0歳から2歳,月火水木金土,7:30,18:30,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000143,埼玉県川口市,かたつむりベビー保育園　鳩ケ谷,カタツムリベビーホイクエン　ハトガヤ　,,認可私立保育所,112038,,埼玉県川口市里1616　,埼玉県,川口市里1616　,,,フレア鳩ケ谷,35.83088781,139.7342255,,,,,(048)452-8345,,(048)452-8346,,,,,,株式会社　プラクシスキッズ,2019/4/1,19,0歳から1歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000144,埼玉県川口市,マミ保育園,マミホイクエン,,認可私立保育所,112038,,埼玉県川口市上青木3-20-4,埼玉県,川口市上青木3-20-4,,,,35.82459412,139.7223042,,,,,(048)266-5188,,(048)266-5188,,,,,,合同会社　マミ保育園,2015/4/1,12,0歳から2歳,月火水木金土,7:00,18:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000145,埼玉県川口市,たいよう保育園　芝中田園,タイヨウホイクエン　シバナカタエン,,認可私立保育所,112038,,埼玉県川口市芝中田2-8-28,埼玉県,川口市芝中田2-8-28,,,,35.82892929,139.7015308,,,,,(048)263-0707,,(048)263-0707,,,,,,株式会社　サングリット,2021/4/1,19,0歳から2歳,月火水木金土,7:30,19:30,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000146,埼玉県川口市,たいよう保育園　戸塚東園,タイヨウホイクエン　トツカヒガシエン,,認可私立保育所,112038,,埼玉県川口市戸塚東1-5-21,埼玉県,川口市戸塚東1-5-21,,,,35.87294394,139.7510948,,,,,(048)298-3500,,(048)298-3531,,,,,,株式会社　サングリット,2021/4/1,19,0歳から2歳,月火水木金土,7:30,19:30,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000147,埼玉県川口市,ポミエ保育園,ポミエホイクエン,,認可私立保育所,112038,,埼玉県川口市本町4-4-16　,埼玉県,川口市本町4-4-16　,,,ﾘﾋﾞｵｱｸｼｽﾌﾟﾚｲｽ203,35.80211593,139.7206127,,,,,(048)225-3080,,(048)225-3080,,,,,,株式会社カノ,2023/4/1,19,0歳から2歳,月火水木金土,7:50,18:50,土曜日の開所時間は07：50から18：50休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000148,埼玉県川口市,保育園キッズハウス川口園　第１保育室,ホイクエンキッズハウスカワグチエン　ダイイチホイクシツ,,認可私立保育所,112038,,埼玉県川口市川口1-5-14　,埼玉県,川口市川口1-5-14　,,,ｽｶｲﾌﾛﾝﾄﾀﾜｰ川口2F201,35.79606349,139.7196706,,,,,(048)225-5334,,(048)225-5334,,,,,,キッズハウス・サポート・サービス株式会社,2015/4/1,19,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000149,埼玉県川口市,あゆみ保育所,アユミホイクショ,,認可私立保育所,112038,,埼玉県川口市並木2-28-11,埼玉県,川口市並木2-28-11,,,,35.81482959,139.7089942,,,,,(048)255-6920,,(048)255-6920,,,,,,吉村　可奈恵,2015/4/1,12,0歳から2歳,月火水木金土,7:00,18:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000150,埼玉県川口市,たいよう保育園　西川口駅東口園,タイヨウホイクエン　ニシカワグチエキヒガシグチエン,,認可私立保育所,112038,,埼玉県川口市並木3-24-8,埼玉県,川口市並木3-24-8,,,,35.81790084,139.7041865,,,,,(048)255-8300,,(048)255-8300,,,,,,株式会社　サングリット,2021/4/1,19,0歳から2歳,月火水木金土,7:30,19:30,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000151,埼玉県川口市,エンゼル保育園　石神園,エンゼルホイクエン　イシガミエン,,認可私立保育所,112038,,埼玉県川口市石神1661-1,埼玉県,川口市石神1661-1,,,,35.85910134,139.7393728,,,,,(048)296-1295,,(048)296-1295,,,,,,株式会社　エンゼル保育園,2021/4/1,19,0歳から2歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000152,埼玉県川口市,保育園キッズハウス　新井宿駅前園,ホイクエンキッズハウス　アライジュクエキマエエン,,認可私立保育所,112038,,埼玉県川口市赤山1358-1,埼玉県,川口市赤山1358-1,,,,35.84363046,139.7425795,,,,,(048)475-9179,,(048)475-9179,,,,,,キッズハウス・サポート・サービス　株式会社,2015/4/1,19,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000153,埼玉県川口市,保育園キッズハウス東川口園　第１保育室,ホイクエンキッズハウスヒガシカワグチエン　ダイイチホイクシツ,,認可私立保育所,112038,,埼玉県川口市東川口2-3-38　,埼玉県,川口市東川口2-3-38　,,,石井ﾋﾞﾙ1Ｆ,35.87599894,139.7467772,,,,,(048)294-0068,,(048)446-9846,,,,,,キッズハウス・サポート・サービス　株式会社,2015/4/1,19,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000154,埼玉県川口市,第１フォーマミー保育園,ダイイチフォーマミーホイクエン,,認可私立保育所,112038,,埼玉県川口市東川口1-2-23,埼玉県,川口市東川口1-2-23,,,101,35.87682617,139.7431342,,,,,(048)290-7789,,(048)290-7790,,,,,,株式会社　フォーマザー,2015/4/1,15,0歳から2歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000155,埼玉県川口市,第３フォーマミー保育園,ダイサンフォーマミーホイクエン,,認可私立保育所,112038,,埼玉県川口市東川口1-2-23,埼玉県,川口市東川口1-2-23,,,201,35.8768422,139.7430572,,,,,(048)290-7789,,(048)290-7790,,,,,,株式会社　フォーマザー,2015/4/1,15,0歳から2歳,月火水木金土,7:00,18:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000156,埼玉県川口市,第２フォーマミー保育園,ダイニフォーマミーホイクエン,,認可私立保育所,112038,,埼玉県川口市東川口4-18-20　,埼玉県,川口市東川口4-18-20　,,,1F,35.87943989,139.7439035,,,,,(048)290-7789,,(048)290-7790,,,,,,株式会社　フォーマザー,2015/4/1,9,0歳から2歳,月火水木金土,7:00,18:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000157,埼玉県川口市,保育ルームFelice　東川口園,ホイクルームフェリーチェ　ヒガシカワグチエン,,認可私立保育所,112038,,埼玉県川口市戸塚2-7-1　,埼玉県,川口市戸塚2-7-1　,,,ｻﾆｰﾋﾙｽﾞ102,35.87296019,139.7453422,,,,,(048)298-7950,,(048)298-7950,,,,,,株式会社　アルコバレーノ,2015/4/1,17,0歳から2歳,月火水木金土,7:30,19:30,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000158,埼玉県川口市,ひよこ保育園,ヒヨコホイクエン,,認可私立保育所,112038,,埼玉県川口市安行出羽4-16-18,埼玉県,川口市安行出羽4-16-18,,,,35.85308106,139.7695962,,,,,(048)295-9962,,(048)295-9962,,,,,,株式会社　希望,2020/4/1,19,0歳から2歳,月火水木金土,7:00,18:30,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000159,埼玉県川口市,保育所ちびっこランド飯塚園,ホイクショチビッコランドイイヅカエン,,認可私立保育所,112038,,埼玉県川口市飯塚2-9-18,埼玉県,川口市飯塚2-9-18,,,,35.79844667,139.7124786,,,,,(048)291-9863,,(048)291-9863,,,,,,星　昌代,2016/4/1,16,1歳から2歳,月火水木金土,7:30,18:30,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000160,埼玉県川口市,桃の花ナーサリー南鳩ヶ谷ルーム,モモノハナナーサリーミナミハトガヤルーム,,認可私立保育所,112038,,埼玉県川口市南鳩ヶ谷4-17-16 ,埼玉県,川口市南鳩ヶ谷4-17-16 ,,,1F 401,35.81394302,139.7381963,,,,,(048)452-8776,,(048)452-8776,,,,,,ジパングビジネスコーポレーション　株式会社,2016/4/1,15,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から19：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000161,埼玉県川口市,たいよう保育園西川口駅西口園,タイヨウホイクエンニシカワグチエキニシグチエン,,認可私立保育所,112038,,埼玉県川口市西川口2-10-8,埼玉県,川口市西川口2-10-8,,,2F,35.81348621,139.7008568,,,,,(048)229-4480,,(048)229-4480,,,,,,株式会社　サングリット,2021/4/1,19,0歳から2歳,月火水木金土,8:00,19:00,土曜日の開所時間は08：00から19：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000162,埼玉県川口市,びぃ～んずくらぶNeo,ビィ～ンズクラブネオ,,認可私立保育所,112038,,埼玉県川口市前川1-9-21,埼玉県,川口市前川1-9-21,,,,35.83426749,139.709788,,,,,(048)266-3588,,(048)266-3588,,,,,,株式会社　びぃｰんず,2016/4/1,15,0歳から2歳,月火水木金土,7:30,18:30,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000163,埼玉県川口市,Ｍｅｒｒｙびぃ～んず保育園,メリービィ～ンズホイクエン,,認可私立保育所,112038,,埼玉県川口市前川1-14-4,埼玉県,川口市前川1-14-4,,,,35.83340265,139.7100563,,,,,(048)261-3026,,(048)261-3026,,,,,,株式会社　びぃｰんず,2017/4/1,12,0歳から2歳,月火水木金土,7:30,18:30,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000164,埼玉県川口市,たいよう保育園上青木西園,タイヨウホイクエンカミアオキニシエン,,認可私立保育所,112038,,埼玉県川口市上青木西4-18-6,埼玉県,川口市上青木西4-18-6,,,,35.83216437,139.7127308,,,,,(048)269-0105,,(048)269-0106,,,,,,株式会社　サングリット,2021/4/1,19,0歳から2歳,月火水木金土,7:30,19:30,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000165,埼玉県川口市,保育ルームFelice　鳩ヶ谷園,ホイクルームフェリーチェ　ハトガヤエン,,認可私立保育所,112038,,埼玉県川口市里1827-5　,埼玉県,川口市里1827-5　,,,メゾンパラビア１Ｆ,35.83164947,139.7348523,,,,,(048)285-3969,,(048)285-3969,,,,,,株式会社　アルコバレーノ,2017/4/1,19,0歳から2歳,月火水木金土,7:30,19:30,土曜日の開所時間は07：30から18：30休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000166,埼玉県川口市,桃の花ナーサリー第２南鳩ヶ谷ルーム,モモノハナナーサリーダイニミナミハトガヤルーム,,認可私立保育所,112038,,埼玉県川口市南鳩ヶ谷4-17-16,埼玉県,川口市南鳩ヶ谷4-17-16,,,301,35.81389516,139.7382979,,,,,(048)452-8730,,(048)452-8730,,,,,,ジパングビジネスコーポレーション　株式会社,2017/4/1,15,0歳から2歳,月火水木金土,7:30,19:00,土曜日の開所時間は07：30から19：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
